user_id,event_date,event_name,channel,signup_date
u_03768,2025-09-04,case_opened,referral,2025-02-22
u_02567,2025-06-01,quote_generated,referral,2025-04-21
u_01937,2025-02-14,quote_generated,organic,2025-02-01
u_05079,2025-01-22,client_message_sent,referral,2025-01-18
u_01068,2025-03-15,case_opened,referral,2025-03-09
u_01266,2025-01-27,client_message_sent,organic,2025-01-05
u_01799,2025-09-10,document_uploaded,organic,2025-04-11
u_03382,2025-03-26,case_opened,organic,2025-03-02
u_02949,2025-05-07,case_opened,paid_social,2025-04-14
u_03061,2025-03-25,document_uploaded,organic,2025-01-13
u_03487,2025-05-28,quote_generated,paid_social,2025-05-02
u_03435,2025-06-17,client_message_sent,referral,2025-02-27
u_02394,2025-04-25,case_opened,organic,2025-04-09
u_01642,2025-07-09,quote_generated,paid_social,2025-06-21
u_00544,2025-03-18,quote_generated,paid_social,2025-02-22
u_00845,2025-03-03,document_uploaded,organic,2025-02-06
u_02302,2025-01-23,document_uploaded,content,2025-01-04
u_00740,2025-04-07,client_message_sent,organic,2025-02-15
u_05875,2025-05-01,document_uploaded,organic,2025-04-26
u_00864,2025-02-16,client_message_sent,content,2025-01-11
u_04806,2025-04-23,document_uploaded,organic,2025-04-15
u_00923,2025-07-14,case_opened,organic,2025-01-09
u_02408,2025-03-19,case_opened,referral,2025-02-05
u_04509,2025-08-09,client_message_sent,paid_social,2025-06-12
u_04608,2025-06-29,quote_generated,organic,2025-06-18
u_03046,2025-03-12,client_message_sent,content,2025-02-09
u_01502,2025-05-12,case_opened,organic,2025-04-07
u_04097,2025-04-04,quote_generated,content,2025-02-27
u_02572,2025-05-20,case_opened,content,2025-04-28
u_03176,2025-04-15,client_message_sent,organic,2025-03-16
u_02514,2025-09-19,document_uploaded,organic,2025-02-16
u_02756,2025-06-09,document_uploaded,referral,2025-06-23
u_02166,2025-05-18,document_uploaded,organic,2025-05-01
u_05041,2025-01-24,quote_generated,organic,2025-01-17
u_04719,2025-01-11,case_opened,referral,2025-01-05
u_00078,2025-04-11,quote_generated,organic,2025-04-09
u_05701,2025-04-10,document_uploaded,organic,2025-01-15
u_00458,2025-04-01,case_opened,content,2025-03-22
u_05338,2025-03-03,client_message_sent,organic,2025-02-18
u_02472,2025-06-21,client_message_sent,organic,2025-05-04
u_00227,2025-03-18,case_opened,organic,2025-02-02
u_05814,2025-09-06,case_opened,paid_social,2025-04-03
u_01825,2025-04-19,case_opened,organic,2025-04-11
u_01996,2025-05-12,case_opened,paid_social,2025-02-20
u_04310,2025-09-27,document_uploaded,referral,2025-05-19
u_04724,2025-07-07,case_opened,referral,2025-04-14
u_04618,2025-06-15,quote_generated,paid_social,2025-05-19
u_03559,2025-04-04,case_opened,organic,2025-03-11
u_04003,2025-06-20,document_uploaded,paid_social,2025-05-21
u_04662,2025-05-24,client_message_sent,paid_social,2025-05-10
u_02647,2025-02-23,document_uploaded,organic,2025-01-04
test_126,2025-04-18,quote_generated,organic,2025-03-03
u_03399,2025-03-10,client_message_sent,organic,2025-02-22
u_05158,2025-06-28,client_message_sent,paid_social,2025-06-03
u_03901,2025-06-02,quote_generated,organic,2025-05-21
u_00153,2025-07-05,quote_generated,referral,2025-04-01
u_00865,2025-05-14,quote_generated,content,2025-03-10
u_00954,2025-07-03,quote_generated,organic,2025-06-13
u_05969,2025-04-27,case_opened,referral,2025-02-26
u_04350,2025-06-15,case_opened,paid_social,2025-06-06
u_03310,2025-07-01,document_uploaded,paid_social,2025-06-11
u_05765,2025-05-03,teammate_invited,content,2025-05-03
u_00777,2025-03-06,document_uploaded,organic,2025-01-09
u_03725,2025-07-04,client_message_sent,paid_social,2025-06-25
u_03469,2025-06-20,case_opened,referral,2025-05-02
u_00996,2025-03-21,case_opened,organic,2025-03-05
u_02502,2025-06-03,teammate_invited,paid_social,2025-06-01
u_05096,2025-01-07,client_message_sent,referral,2025-01-03
u_01289,2025-04-08,quote_generated,referral,2025-01-21
u_01362,2025-02-20,case_opened,paid_social,2025-01-05
u_02680,2025-05-19,case_opened,content,2025-05-05
u_04029,2025-09-07,client_message_sent,content,2025-03-19
u_04124,2025-05-03,client_message_sent,organic,2025-03-18
u_01504,2025-05-09,client_message_sent,content,2025-04-20
u_03176,2025-08-01,quote_generated,organic,2025-03-16
u_03984,2025-02-14,quote_generated,organic,2025-01-17
u_02196,2025-02-25,client_message_sent,organic,2025-02-13
test_135,2025-02-14,case_opened,organic,2025-02-12
u_05475,2025-07-04,client_message_sent,paid_social,2025-06-28
u_05262,2025-04-27,case_opened,organic,2025-02-20
u_02774,2025-03-17,client_message_sent,organic,2025-01-23
u_01258,2025-01-18,quote_generated,paid_social,2025-01-05
u_00051,2025-05-22,document_uploaded,referral,2025-05-08
u_04505,2025-06-03,document_uploaded,organic,2025-05-09
u_05188,2025-06-24,quote_generated,referral,2025-04-18
u_03545,2025-05-29,client_message_sent,organic,2025-05-28
u_03814,2025-03-14,document_uploaded,organic,2025-02-27
u_00849,2025-06-17,client_message_sent,content,2025-03-10
u_03186,2025-01-30,client_message_sent,organic,2025-01-12
test_089,2025-02-06,document_uploaded,organic,2025-02-03
test_132,2025-05-29,client_message_sent,organic,2025-05-05
u_03827,2025-05-22,quote_generated,organic,2025-03-12
u_03190,2025-06-27,case_opened,content,2025-04-23
u_02771,2025-05-12,quote_generated,organic,2025-02-02
u_00944,2025-06-05,case_opened,paid_social,2025-05-19
u_02595,2025-05-26,document_uploaded,content,2025-06-03
u_01405,2025-04-05,client_message_sent,paid_social,2025-03-14
u_00375,2025-04-12,client_message_sent,organic,2025-05-06
u_05699,2025-05-08,client_message_sent,organic,2025-04-22
u_04943,2025-02-22,quote_generated,paid_social,2025-01-14
u_01535,2025-06-15,client_message_sent,referral,2025-03-26
u_02147,2025-05-13,quote_generated,content,2025-04-23
u_00950,2025-08-16,document_uploaded,referral,2025-04-08
u_00062,2025-06-05,case_opened,organic,2025-04-08
u_00991,2025-03-07,client_message_sent,organic,2025-02-13
u_03114,2025-02-15,case_opened,organic,2025-02-10
u_03931,2025-02-20,client_message_sent,content,2025-01-28
u_03210,2025-07-14,quote_generated,referral,2025-06-02
u_00950,2025-07-14,case_opened,referral,2025-04-08
u_02913,2025-07-01,quote_generated,paid_social,2025-06-18
u_00437,2025-06-13,case_opened,referral,2025-01-14
u_00193,2025-01-25,client_message_sent,paid_social,2025-01-21
u_01794,2025-04-02,quote_generated,content,2025-01-21
u_01625,2025-06-22,case_opened,organic,2025-06-03
u_01727,2025-09-24,quote_generated,referral,2025-05-26
u_05776,2025-06-19,quote_generated,organic,2025-06-07
u_04255,2025-01-23,teammate_invited,organic,2025-01-17
u_05395,2025-05-15,case_opened,paid_social,2025-04-24
test_175,2025-03-27,case_opened,organic,2025-02-05
u_05692,2025-04-16,quote_generated,organic,2025-02-07
u_04724,2025-06-19,document_uploaded,referral,2025-04-14
u_00707,2025-03-03,case_opened,paid_social,2025-02-21
u_03378,2025-05-23,quote_generated,organic,2025-04-04
u_00437,2025-04-07,client_message_sent,referral,2025-01-14
u_03272,2025-05-18,quote_generated,referral,2025-05-07
u_05460,2025-07-22,document_uploaded,referral,2025-06-28
u_05744,2025-06-23,case_opened,paid_social,2025-06-16
u_03046,2025-03-10,client_message_sent,content,2025-02-09
u_01042,2025-08-27,quote_generated,organic,2025-02-03
test_048,2025-05-12,client_message_sent,organic,2025-05-01
u_02131,2025-06-19,quote_generated,content,2025-06-02
u_03390,2025-03-26,quote_generated,paid_social,2025-03-26
u_05855,2025-03-07,quote_generated,paid_social,2025-02-16
u_01404,2025-05-16,document_uploaded,content,2025-05-13
u_00123,2025-06-27,quote_generated,content,2025-05-12
u_02992,2025-08-26,document_uploaded,content,2025-05-25
u_04570,2025-02-24,quote_generated,content,2025-02-20
u_03783,2025-05-27,case_opened,organic,2025-04-09
u_05721,2025-05-24,teammate_invited,organic,2025-05-21
u_04612,2025-06-28,case_opened,content,2025-06-28
u_02024,2025-03-23,document_uploaded,organic,2025-01-07
u_02642,2025-06-01,case_opened,referral,2025-05-25
test_137,2025-05-21,document_uploaded,organic,2025-04-05
u_05621,2025-05-22,client_message_sent,content,2025-04-04
u_03024,2025-06-12,document_uploaded,organic,2025-05-24
u_04028,2025-02-23,case_opened,referral,2025-02-11
u_05055,2025-03-27,document_uploaded,paid_social,2025-01-15
u_04406,2025-06-11,quote_generated,paid_social,2025-06-05
u_03524,2025-06-06,case_opened,organic,2025-05-10
u_03534,2025-02-25,quote_generated,organic,2025-01-13
u_00375,2025-05-22,quote_generated,organic,2025-05-06
u_05510,2025-03-19,quote_generated,referral,2025-03-18
u_00926,2025-02-17,document_uploaded,organic,2025-02-02
u_01254,2025-04-15,case_opened,organic,2025-03-21
u_03323,2025-09-24,quote_generated,paid_social,2025-06-16
u_04752,2025-06-17,document_uploaded,content,2025-04-09
u_05022,2025-05-06,quote_generated,organic,2025-05-01
u_05067,2025-07-02,client_message_sent,content,2025-06-22
u_02382,2025-02-18,quote_generated,content,2025-01-07
u_01030,2025-04-06,quote_generated,organic,2025-02-10
u_02047,2025-03-06,client_message_sent,paid_social,2025-02-14
u_05115,2025-06-25,document_uploaded,paid_social,2025-04-15
u_00360,2025-06-24,document_uploaded,organic,2025-04-13
test_173,2025-06-03,client_message_sent,organic,2025-05-25
u_00096,2025-06-08,teammate_invited,organic,2025-06-02
u_03059,2025-05-23,case_opened,referral,2025-05-05
u_01387,2025-03-02,teammate_invited,referral,2025-02-25
u_04678,2025-08-04,quote_generated,paid_social,2025-04-15
u_01585,2025-05-21,document_uploaded,content,2025-04-20
u_01708,2025-02-20,case_opened,organic,2025-02-02
u_01101,2025-04-09,client_message_sent,organic,2025-02-19
u_00154,2025-06-10,client_message_sent,organic,2025-04-21
u_02415,2025-02-27,case_opened,organic,2025-02-18
u_01234,2025-03-22,quote_generated,organic,2025-01-20
u_02401,2025-07-02,client_message_sent,referral,2025-06-25
u_02469,2025-04-05,case_opened,content,2025-03-25
u_05399,2025-02-02,quote_generated,content,2025-02-02
u_04459,2025-05-25,quote_generated,referral,2025-01-15
u_04824,2025-04-03,case_opened,referral,2025-01-27
u_00487,2025-06-04,case_opened,organic,2025-04-15
u_00994,2025-03-22,document_uploaded,referral,2025-03-09
u_03187,2025-05-03,quote_generated,referral,2025-02-19
u_05408,2025-02-07,case_opened,paid_social,2025-02-05
u_05334,2025-02-17,document_uploaded,paid_social,2025-01-24
u_04236,2025-04-05,document_uploaded,organic,2025-03-10
u_04595,2025-08-07,quote_generated,referral,2025-06-07
u_00227,2025-05-21,document_uploaded,organic,2025-02-02
u_02960,2025-08-23,case_opened,referral,2025-01-21
u_01246,2025-04-09,document_uploaded,referral,2025-01-04
u_03587,2025-04-11,document_uploaded,content,2025-03-25
u_02386,2025-05-06,document_uploaded,referral,2025-04-10
u_00366,2025-06-23,quote_generated,content,2025-06-15
u_01522,2025-02-14,client_message_sent,paid_social,2025-01-28
u_00751,2025-06-10,document_uploaded,organic,2025-03-23
u_03923,2025-06-19,teammate_invited,paid_social,2025-06-19
u_04980,2025-01-21,document_uploaded,content,2025-01-03
u_01383,2025-05-17,document_uploaded,paid_social,2025-04-02
u_02433,2025-04-06,quote_generated,organic,2025-03-28
u_01113,2025-04-24,document_uploaded,content,2025-02-21
u_03025,2025-08-11,case_opened,referral,2025-05-13
u_01871,2025-03-15,client_message_sent,content,2025-02-22
u_01743,2025-07-19,document_uploaded,paid_social,2025-05-08
u_03907,2025-02-18,quote_generated,content,2025-02-11
u_00697,2025-07-17,client_message_sent,organic,2025-04-04
u_00651,2025-02-04,document_uploaded,content,2025-01-21
u_05995,2025-05-18,case_opened,content,2025-04-22
u_01324,2025-06-07,client_message_sent,referral,2025-05-12
u_00946,2025-08-05,case_opened,organic,2025-03-28
u_01169,2025-05-03,document_uploaded,content,2025-04-28
u_02505,2025-07-05,case_opened,organic,2025-06-08
u_02626,2025-09-12,document_uploaded,organic,2025-03-14
u_00464,2025-06-21,quote_generated,referral,2025-02-09
u_01014,2025-04-19,case_opened,organic,2025-02-11
u_03091,2025-04-05,quote_generated,referral,2025-02-01
u_01057,2025-06-21,case_opened,paid_social,2025-06-09
u_04558,2025-02-13,teammate_invited,content,2025-02-11
u_00167,2025-04-03,case_opened,paid_social,2025-03-26
u_02992,2025-07-15,document_uploaded,content,2025-05-25
u_02785,2025-06-22,document_uploaded,organic,2025-04-23
u_04058,2025-06-11,teammate_invited,content,2025-06-10
u_03348,2025-06-21,case_opened,organic,2025-06-17
u_03346,2025-06-26,document_uploaded,paid_social,2025-06-06
test_111,2025-04-22,case_opened,organic,2025-03-22
u_00953,2025-01-19,case_opened,organic,2025-01-01
u_03567,2025-07-24,client_message_sent,paid_social,2025-06-24
u_00451,2025-04-20,case_opened,referral,2025-04-04
u_04775,2025-06-13,document_uploaded,organic,2025-06-06
u_03718,2025-06-21,case_opened,content,2025-01-03
u_05957,2025-03-07,teammate_invited,organic,2025-03-05
u_00036,2025-08-26,document_uploaded,organic,2025-06-11
u_00329,2025-05-14,document_uploaded,referral,2025-03-27
u_05439,2025-04-30,case_opened,content,2025-04-07
u_00292,2025-02-27,case_opened,organic,2025-02-05
u_04121,2025-05-23,case_opened,content,2025-05-08
u_04584,2025-06-12,case_opened,content,2025-05-07
u_05887,2025-05-24,quote_generated,content,2025-04-22
u_01712,2025-05-09,client_message_sent,paid_social,2025-04-15
u_03783,2025-05-15,case_opened,organic,2025-04-09
u_03976,2025-08-21,document_uploaded,organic,2025-05-01
u_03995,2025-02-21,case_opened,paid_social,2025-01-19
u_02745,2025-07-06,client_message_sent,organic,2025-04-08
u_04297,2025-05-27,quote_generated,organic,2025-02-19
u_05469,2025-02-02,document_uploaded,content,2025-01-15
u_01227,2025-04-23,client_message_sent,organic,2025-03-07
u_00130,2025-04-02,client_message_sent,organic,2025-03-17
u_02989,2025-04-30,teammate_invited,paid_social,2025-04-27
u_04447,2025-01-29,document_uploaded,content,2025-01-18
u_03507,2025-07-01,quote_generated,paid_social,2025-06-18
u_02620,2025-04-16,teammate_invited,organic,2025-04-14
u_03508,2025-05-20,teammate_invited,paid_social,2025-05-19
u_01617,2025-08-19,document_uploaded,organic,2025-04-21
u_02479,2025-05-27,case_opened,organic,2025-05-25
u_02629,2025-04-21,case_opened,content,2025-02-14
u_03281,2025-02-02,client_message_sent,organic,2025-01-08
u_01972,2025-09-19,client_message_sent,organic,2025-05-05
u_03179,2025-04-04,client_message_sent,organic,2025-03-09
u_02755,2025-02-19,case_opened,organic,2025-02-12
u_01813,2025-06-27,document_uploaded,referral,2025-03-25
test_070,2025-05-17,quote_generated,organic,2025-04-09
u_00112,2025-03-12,quote_generated,referral,2025-02-28
test_119,2025-04-25,client_message_sent,organic,2025-04-10
u_03256,2025-04-02,document_uploaded,organic,2025-02-16
u_05514,2025-02-18,case_opened,content,2025-01-12
u_05265,2025-07-11,document_uploaded,paid_social,2025-06-15
u_00052,2025-03-29,document_uploaded,content,2025-03-28
u_01927,2025-06-27,quote_generated,content,2025-06-23
u_01695,2025-05-12,document_uploaded,paid_social,2025-05-09
u_00827,2025-03-27,document_uploaded,paid_social,2025-03-16
u_03845,2025-05-19,client_message_sent,paid_social,2025-04-27
u_04772,2025-02-12,case_opened,content,2025-01-26
u_03070,2025-07-04,quote_generated,content,2025-06-20
u_05989,2025-03-19,quote_generated,organic,2025-02-26
u_01619,2025-05-20,case_opened,referral,2025-02-19
u_03546,2025-02-06,document_uploaded,referral,2025-01-18
u_05283,2025-04-17,document_uploaded,paid_social,2025-03-25
u_03776,2025-05-14,quote_generated,organic,2025-04-24
u_05894,2025-01-26,case_opened,content,2025-01-07
u_02233,2025-06-09,client_message_sent,referral,2025-03-27
u_02427,2025-04-16,quote_generated,organic,2025-04-10
u_05700,2025-01-27,client_message_sent,organic,2025-01-06
u_04008,2025-05-18,document_uploaded,organic,2025-04-08
test_040,2025-05-08,client_message_sent,organic,2025-04-30
u_03783,2025-04-10,quote_generated,organic,2025-04-09
u_00350,2025-07-24,client_message_sent,organic,2025-06-22
u_03348,2025-07-07,case_opened,organic,2025-06-17
u_03572,2025-05-18,document_uploaded,organic,2025-01-05
u_00885,2025-01-30,document_uploaded,paid_social,2025-01-18
u_02779,2025-08-19,quote_generated,organic,2025-06-03
u_03574,2025-06-30,case_opened,content,2025-06-23
u_05286,2025-05-07,client_message_sent,organic,2025-01-08
u_01555,2025-07-02,document_uploaded,referral,2025-06-14
u_00976,2025-05-20,quote_generated,organic,2025-03-17
u_01344,2025-07-01,document_uploaded,organic,2025-02-14
u_04445,2025-07-04,client_message_sent,organic,2025-06-16
u_00848,2025-06-08,case_opened,content,2025-05-25
u_04626,2025-01-28,client_message_sent,organic,2025-01-03
u_01802,2025-04-24,teammate_invited,organic,2025-04-20
u_01534,2025-07-08,case_opened,organic,2025-06-15
u_01532,2025-05-14,quote_generated,organic,2025-04-19
u_00904,2025-02-20,client_message_sent,organic,2025-02-06
u_01223,2025-06-01,document_uploaded,referral,2025-05-06
u_03681,2025-02-16,case_opened,organic,2025-02-05
u_02251,2025-02-28,document_uploaded,paid_social,2025-02-10
u_05947,2025-03-04,quote_generated,content,2025-02-11
u_04683,2025-08-17,quote_generated,organic,2025-01-28
u_05806,2025-07-24,client_message_sent,content,2025-04-17
test_172,2025-04-19,quote_generated,organic,2025-03-13
u_04384,2025-03-14,quote_generated,organic,2025-02-15
u_03806,2025-04-01,case_opened,organic,2025-02-28
u_05451,2025-06-10,quote_generated,referral,2025-04-20
u_00104,2025-01-29,quote_generated,paid_social,2025-01-07
u_00601,2025-03-10,document_uploaded,content,2025-02-26
u_00569,2025-04-09,document_uploaded,organic,2025-01-25
u_03464,2025-02-13,case_opened,paid_social,2025-01-22
u_02334,2025-07-25,client_message_sent,referral,2025-06-07
u_01460,2025-06-02,document_uploaded,content,2025-05-24
u_02339,2025-03-07,quote_generated,organic,2025-02-11
u_05309,2025-03-28,client_message_sent,organic,2025-03-05
u_02290,2025-02-03,quote_generated,organic,2025-01-12
u_00979,2025-04-28,case_opened,organic,2025-04-14
u_05189,2025-03-20,client_message_sent,organic,2025-02-27
u_00832,2025-02-28,quote_generated,organic,2025-02-15
